price,bedrooms,bathrooms,sqft_living,condition,yr_built
1050000,4,3.5,3450,3,2007
350000,3,2.25,1780,4,1987
826000,4,2.5,3060,3,2006
225000,3,2,1700,5,1945
235867,4,2,1330,4,1942
399000,4,3,3060,3,2001
177500,3,1.5,1220,3,1968
224000,4,1.5,1600,4,1959
302000,4,1.75,1530,3,1968
760000,3,2.5,1980,5,1959
460000,3,2.5,1730,3,1969
415000,3,1,1170,3,1957
669000,2,1.75,1950,4,1952
254600,3,2,1470,4,1968
357250,3,1.5,1400,4,1952
910000,4,3.5,4040,3,1987
725000,6,3,3110,5,1921
670000,3,1.5,1490,4,1906
440000,4,1.5,1770,3,1947
1025000,4,3.5,3320,4,1977
320000,2,1,950,3,1948
310000,4,2.5,2430,3,2002
772650,4,2.5,2660,3,1955
669950,4,2.5,2670,3,1996
690000,5,3.5,2720,3,1993
385000,4,2.5,3200,5,1970
663000,3,2.5,2480,4,1974
300000,3,2.25,1780,3,1967
225500,2,1.75,1590,4,1972
320000,3,2,1550,3,1999
775000,3,2.75,2850,4,1976
805000,3,2.75,2600,5,1929
252750,4,1,1230,3,1944
254000,5,2,2080,5,1959
620000,6,3.5,3600,3,2004
435000,4,2.75,2110,3,1962
460000,4,2.5,2550,4,1961
268000,3,2.5,1650,3,1991
446000,2,1.5,1370,3,2008
285000,2,1,1010,3,1975
530000,3,2,2330,3,1987
402000,2,1,620,5,1911
358000,3,1.5,2450,4,1967
354950,4,2.75,2530,5,1977
405000,4,2.5,2220,3,2001
568000,4,1.75,2110,4,1979
575000,5,3,3690,3,1960
315000,4,2.5,1940,4,1977
280927,4,2.25,2070,4,1977
440000,4,2.5,2160,4,1976
270000,4,2.25,2600,3,1965
755000,4,2.75,2880,3,1912
289659,4,2.25,2260,4,1984
555000,5,3,3640,3,2004
450000,3,1.5,1530,3,1952
1145000,3,2.5,2490,5,1918
495000,3,1.75,1440,3,1983
1250000,3,3,3760,4,1910
580000,4,1.75,1720,3,1975
560000,4,2.5,2480,5,1959
1080000,4,3.5,3990,3,2008
450000,2,1.75,840,3,1912
815000,3,2,2270,4,1968
354000,4,2.5,2580,3,2005
279900,3,1.75,1580,3,1988
339000,2,1,950,4,1941
1340000,4,3.5,3190,3,2003
710000,3,3.25,3740,3,1990
815000,4,2.75,2620,4,1949
800000,3,1.75,2080,3,1958
638000,3,2,1660,5,1922
475580,3,1.75,1520,3,1983
243800,3,1,1140,4,1981
600000,3,2.5,3240,3,2004
620000,3,2,2460,4,1988
750000,4,2.75,1750,3,1903
626000,3,1.75,2430,4,1945
230000,3,1,1060,4,1956
537000,3,3,2410,3,1942
210000,2,1,720,3,1943
200500,3,1.75,1260,4,1963
253500,3,1,1640,4,1954
150000,3,1,1310,3,1962
440000,3,1.5,2120,4,1949
667000,3,1.75,3320,4,1933
660000,3,1,1210,3,1955
695000,3,2.75,2590,3,1993
440000,4,2.5,2250,3,1989
1388000,4,3,4040,3,1972
219500,3,1,1090,5,1912
220000,3,1.5,1660,3,1981
270000,2,1,1780,4,1954
900000,4,3.5,3370,3,2008
1990000,5,3,4480,5,1902
800000,4,2.5,2990,3,1990
365000,5,2,2280,3,1924
1387800,3,3,2480,3,1950
451000,5,2.75,2830,3,1967
202000,2,1,920,4,1950
1410000,4,2.25,3250,3,1979
471000,2,1.75,1240,5,1924
827000,4,2.5,3230,3,1977
235000,5,2.5,2500,3,1979
216500,2,1.75,1390,4,1980
359000,5,1.75,1940,4,1953
252500,3,2,1900,3,1991
370000,3,1.5,2380,4,1961
663000,3,2,1480,5,1928
971971,4,3.75,3460,3,2013
420000,3,1.75,1444,3,2008
330675,4,3,1930,3,2006
240000,4,1,1200,3,1933
334888,3,2.5,1769,3,2012
414000,3,2.5,2490,3,2012
782900,4,3.25,3060,3,2014
525000,4,2.75,3030,3,2011
429900,3,2.5,2370,3,2009
390000,3,3.25,1370,3,2006
224000,3,1.75,1500,3,2014
257500,3,2.25,1715,3,1995
665000,2,1,1110,3,1925
327000,5,2.75,2400,3,1998
425000,3,1,1520,5,1988
687500,4,2.75,3190,3,1994
672500,3,2.25,2400,4,1939
140000,3,1,1060,3,1959
215500,2,1.75,1220,3,1972
464900,4,2.25,2020,4,1979
417000,4,2.25,2300,3,1959
453000,4,2.75,2300,5,1979
700000,3,2.5,1660,3,2002
1619999,4,3,3900,5,1972
259500,3,1.75,1650,3,1957
460000,4,2.5,2110,4,1985
561500,3,1.75,1960,4,1939
641000,4,2.5,2770,3,1997
330000,4,1.75,2440,3,1978
447000,2,1,1320,3,1953
320000,4,2.5,2570,3,2005
212700,2,1,940,3,1926
260000,2,1,700,3,1922
410000,3,2,1400,4,1981
355000,4,2.5,1890,3,1996
275500,2,1,720,5,1951
415000,3,1.75,2410,4,1967
279000,3,2.5,1630,3,1985
350000,5,1.75,2330,4,1968
355000,2,2.25,1330,3,1985
750000,4,2.25,3190,3,1984
235000,3,1.75,1400,3,1998
209950,3,1,970,4,1967
230000,3,1.75,1010,5,1969
725000,3,2.5,3580,3,1990
430000,2,1,1050,5,1927
661500,5,2.5,2500,4,1977
738000,3,3,2630,3,2006
1820000,4,4.5,6640,3,1993
221000,3,1,910,3,1966
665000,3,2.5,2610,3,1988
255000,3,2.5,1720,3,1998
1195000,5,2.75,3650,5,1969
355000,3,1.75,2040,4,1980
755000,5,2.5,3260,4,1950
300000,3,1.5,1590,3,1956
500000,4,1,1440,3,1906
191000,2,1,900,5,1905
315000,6,4,3120,4,1993
415000,3,2.5,1060,3,2000
394000,4,2.5,3000,3,2002
490000,3,2.5,2230,3,2000
523460,5,1.75,1890,3,1906
550000,4,3.5,4150,3,2006
342000,3,1.75,1780,3,1981
560000,4,2.5,2710,3,2003
1050000,4,4.25,4390,3,2003
710000,2,1.5,1640,5,1916
1020000,3,2.25,1670,3,1903
399950,3,2.5,2570,3,1989
480000,2,1,1500,3,1902
410000,3,1,2710,4,1950
530000,4,1.75,2860,3,1978
528000,2,0.75,840,4,1937
469900,4,2.5,2990,4,1991
397000,5,1,1170,4,1944
718500,3,1.5,1200,3,1952
195000,2,1,1020,3,1940
285000,2,1,910,4,1948
295000,1,1,700,4,1907
602000,4,1.75,2420,4,1981
235000,3,1.75,1950,3,1960
465000,4,2.5,3060,3,2012
234000,4,1,1390,3,1955
504200,2,1.5,1200,3,2008
710000,3,2.5,2440,3,2003
589500,3,3.25,2310,3,2005
415000,3,2.75,2600,3,2009
735000,3,2.25,1490,3,2011
427000,3,2.5,2432,3,2005
982000,4,2.75,3610,3,2014
459000,4,3,2530,3,2013
483453,4,2.75,2790,3,2014
246950,3,3,1670,3,2014
235000,1,1.5,1170,3,2007
288790,4,2,1350,3,2008
229800,2,1.75,1110,3,2014
516500,1,1.25,1100,3,2014
1600000,3,4.25,2820,4,1930
234000,3,1,1040,3,1983
230000,2,1.75,1910,3,1980
300000,4,1,1370,3,1949
470000,3,1.5,1500,4,1927
339900,3,1,1200,5,1969
650000,2,1,1050,3,1904
585000,5,2.5,2670,4,1920
699900,4,2.5,2190,4,1972
598000,4,2.5,3130,3,1994
475000,3,2.5,1700,3,1998
314500,3,1.75,1700,3,1978
397000,3,3.5,1360,3,2007
345000,3,2,1610,4,1986
325000,5,2.75,2130,3,1991
265000,3,1,1800,5,1957
402000,4,2.75,2950,4,1974
835000,3,2.25,2120,4,1964
780000,4,2.5,3500,3,2005
250000,3,2,1440,3,1965
1200000,4,2,2120,3,1905
935000,2,2.5,1780,5,1974
300000,2,1,960,3,1947
419000,2,1.75,1510,3,2006
410000,1,1.5,1010,3,1911
1165000,3,3,3790,3,1989
461000,3,1.75,3600,4,1948
385000,3,1.75,1300,3,1968
669500,4,2.25,2500,4,1940
491950,3,2.25,2090,3,1958
1230000,3,1.75,2200,3,1948
560000,3,2.25,2070,3,1955
370000,3,1,1320,3,1982
263400,4,2,1360,3,1960
100000,2,1,930,2,1942
289950,3,2.5,1760,5,1937
263000,3,1.75,1410,3,1985
397500,4,2.5,2570,3,1992
245000,3,2.75,1300,3,1996
535000,3,1,1580,3,1925
449000,4,2.5,2960,3,2005
490000,4,3,2330,3,2003
445800,4,2.25,2070,3,1977
345000,2,1,970,4,1932
327500,3,2.25,2310,3,1990
436500,4,2.5,2290,4,1988
550000,3,2.25,1720,4,1967
441000,2,1.5,1190,3,1919
406500,2,1,870,4,1947
243000,2,1.5,1068,3,1990
359500,4,2.75,2140,3,1993
760000,4,2.5,3300,3,1984
1925000,5,4.25,4830,4,1914
408000,5,3.25,2820,3,1906
480000,4,3,2440,3,1981
875000,4,1.5,1800,4,1929
308000,3,1,1010,4,1954
880000,4,2.75,3220,4,1931
1730000,5,3.5,5000,3,2008
170000,2,1,1200,2,1976
491500,3,2.25,1470,3,1985
515000,3,2.5,2600,3,2003
550000,4,1.5,2750,2,1958
255000,2,1,1320,3,1919
635000,3,2.5,3350,3,2005
850000,3,2.5,2650,3,1920
265000,2,2,1860,3,1952
349810,3,1,960,4,1958
972000,4,1.75,2010,5,1937
235000,2,1,900,1,1928
330000,4,2.5,2340,3,1997
500000,4,3,3720,3,1979
570000,3,2,1890,3,1949
1309500,4,2.5,2680,3,1956
544000,3,2.5,1460,3,2007
439000,3,2.5,3180,3,2006
530000,4,2.25,1980,3,1981
427500,2,2,1090,3,2008
337000,4,2.5,2230,4,2002
1095000,4,2.75,3330,4,1995
435000,4,2,1880,3,1904
765000,5,3,2870,3,1964
492650,4,1.75,2120,3,1967
383962,4,2.5,2700,3,2001
950000,4,2.5,3670,3,2007
457000,3,2.5,1220,3,2008
1510000,5,3.25,4390,3,2007
882566,4,2.5,3560,3,2014
963000,4,3.25,3530,3,2007
345000,4,2.5,2280,3,2006
2065000,4,3.75,4350,3,2013
800000,3,3.5,3830,3,1993
314500,3,2,2050,3,1993
530000,3,2.5,3660,4,1989
650000,4,2.5,3350,3,2004
349500,3,2,1270,3,1963
1198000,4,3.5,3400,3,2008
165050,3,1,1200,3,1959
580000,3,2.5,2200,3,1978
330000,3,2.5,1680,3,1959
875000,5,3.5,3840,3,2001
500000,2,1,950,3,1926
445000,4,2.5,2280,3,1994
274900,4,2.5,1970,3,1987
219950,3,1.5,1620,4,1967
691500,4,2.5,2600,3,1962
459500,2,1,1250,3,1929
955500,4,1.75,2130,3,1914
328950,4,1.75,2550,5,1978
307000,3,1,1150,3,1927
382500,3,1.75,1040,4,1967
1150000,4,2.5,3340,3,1996
1297000,6,2.75,2630,5,1900
478000,3,2.25,1640,3,1994
260000,2,1,770,4,1948
850000,4,3.25,4350,3,2006
616000,4,1.75,1700,3,1957
540000,3,1.75,2050,3,1984
300000,3,2.25,1660,3,2001
507500,3,1.75,1990,3,1977
3800000,5,5.5,7050,4,1978
241000,3,2,1770,3,1986
485000,3,2.25,2440,3,1991
695000,3,2.5,2620,3,1998
548000,4,2.5,2440,3,1994
345000,2,1,1080,3,1955
280000,3,1,1090,4,1962
450000,3,1.75,1400,3,1963
515000,3,2.5,2010,3,1994
1014250,3,1,1640,5,1920
739900,5,2.5,3290,3,2004
600000,2,2.5,2510,3,1990
370000,2,1,860,3,1952
729032,4,2.5,2840,4,1977
510000,3,1.75,1750,3,1934
425000,3,1.5,1300,3,1964
1080000,3,2.75,3890,3,1967
337000,3,2.25,1460,3,2006
563000,4,1,1410,5,1911
1695000,4,2.75,3770,5,1924
245000,3,2,1190,5,1907
590000,3,2,1410,4,1947
695000,3,2,2500,5,1922
402500,2,1,800,5,1946
435000,3,2.5,2530,3,1993
660000,3,2,2570,3,1983
300000,3,2.75,2090,3,1987
600000,5,2.25,2980,3,1960
205000,3,1.75,1170,3,1981
357500,3,3.5,2080,3,2004
1110000,5,3.25,3350,4,1997
332888,2,2.5,1050,3,2007
174000,2,1,900,3,1979
515000,2,1,1050,5,1907
392000,5,2.25,3740,3,1958
485000,4,1.75,1430,3,1900
217500,3,1.75,1400,4,1984
502000,3,2.25,1600,4,1983
820000,3,2.25,2880,3,1989
1640000,3,3.25,3140,4,1913
102500,2,1,820,3,1937
925000,5,5.5,5190,3,2001
540000,4,2.5,2180,4,1968
600000,2,1,910,3,1900
406000,4,1,1580,4,1928
620000,4,3,2130,5,1948
1060000,4,2.5,4570,3,1990
401000,3,2,1240,3,1984
725000,3,1.75,1860,4,1959
276000,1,0.75,370,5,1923
500000,5,3.25,3130,3,1975
375000,3,1.75,2530,4,1977
2300000,4,4.75,3970,4,1928
260000,3,2.25,1920,4,1961
1565000,4,2.75,2970,4,1918
431000,4,2.5,2300,3,2001
321000,4,2.5,1830,3,2003
433000,4,1.5,1550,4,1963
920000,4,3.5,4080,3,2005
482000,3,2.25,1710,3,1989
712000,3,2.5,2375,3,2002
505000,4,2.75,2200,4,1962
2367000,3,2.25,3530,3,1930
452000,3,1.75,1110,4,1966
581000,4,1,1630,3,1921
952500,4,1.5,2550,4,1910
808000,4,2.25,2500,4,1987
476000,4,3,2890,3,1945
535000,4,1.75,1420,4,1945
1356925,4,3.5,4270,5,1937
629800,3,2.5,2390,3,2008
417838,4,2.5,2530,3,2014
399895,4,2.5,2701,3,2014
825000,4,2.75,3990,3,2003
300000,4,2.5,2303,3,2006
640000,2,2.25,1540,3,2007
460000,3,2.5,1450,3,2008
525000,2,2.5,1160,3,2012
499990,4,2.75,2910,3,2013
1020000,4,3.5,3770,3,2008
675000,5,2.25,2900,3,1985
512031,3,1.75,1540,3,1920
310000,2,1,700,4,1918
1075000,3,2.5,3280,3,1970
255000,4,2,2430,3,1960
435000,3,2.5,1900,3,1993
453000,3,2,1660,3,1983
260000,4,2,1620,4,1975
659000,4,2,2090,4,1951
223000,3,2,1110,4,1991
851000,5,3.25,3760,3,1984
605000,3,2.25,2080,4,1973
895000,4,2.25,1950,3,1947
519000,5,2.25,2570,3,1950
535000,3,1.75,2330,3,1983
489000,3,3,3700,3,1982
250000,3,2.25,1920,3,1965
580000,3,2.25,1900,3,1905
1038000,4,1.75,1440,4,1967
605000,4,2.25,2940,5,1961
599950,4,3.5,2500,3,2008
700000,3,2.5,2490,3,1993
480000,3,2,1470,4,1956
329950,4,2.5,2120,3,2002
250000,3,1.75,1200,3,1984
345000,5,2.5,2450,3,2002
175000,4,2.5,1780,3,1991
185000,5,1,1590,3,1942
411000,4,2,2370,4,1978
690000,3,1.5,1760,3,1922
265000,4,3,1940,4,1948
720000,4,3,3550,4,1990
256000,4,2.5,2050,3,2002
255000,4,2.25,1680,3,2002
540000,3,2.25,1320,3,1994
481015,3,2.25,1550,3,1987
575000,3,1.75,2680,5,1974
339950,3,2.5,2390,3,1984
475000,4,2.5,2040,4,1963
732000,3,3.75,2670,4,1977
860000,4,1.75,1880,4,1924
389000,4,1.75,2400,4,1927
645000,3,1.75,2270,4,1956
475000,4,2.5,1850,5,1981
550000,4,2.75,2160,3,1987
305000,2,1,2160,3,1968
782000,2,1.5,1570,4,1906
545000,3,2,1340,4,1923
394500,4,2.5,3002,3,2004
600000,5,2,2190,5,1965
1300000,4,1.75,2610,4,1966
300000,2,1,1010,3,1947
330000,4,2.5,2105,3,2003
723000,4,2.25,2430,3,1928
2271150,4,3.25,4040,4,1954
480000,5,2.5,2160,3,1998
496000,2,1,900,3,1946
625000,3,3,1820,3,2006
475000,4,2,2100,5,1962
275250,3,2.25,1520,4,1992
253000,2,1,1310,4,1980
630000,4,2.5,2190,4,1979
660500,5,2.5,2950,5,1918
262000,5,1,1870,3,1962
2147500,3,3.5,4660,5,1909
552000,3,2.5,1840,3,1978
1411600,2,2.5,3180,5,1985
736000,2,1,1500,3,1933
355000,3,1.75,1730,3,1954
305000,3,1,1580,3,1962
484998,4,2.5,1540,3,2014
1054690,4,3.5,3390,3,2014
334500,2,1.5,830,3,2005
475000,4,2.75,2620,3,2013
309780,3,2.5,2242,3,2014
795000,4,2.5,2890,3,2005
274500,3,2.25,1450,3,2010
265050,2,1.5,800,3,2008
567500,3,2.5,2280,3,2006
915000,3,4.5,3850,3,2013
285000,5,2.5,2270,3,1995
445838,3,2.5,2250,3,2000
304900,4,1.75,2600,4,1969
940000,4,2,2490,5,1968
1127000,4,2.5,3160,4,1995
835000,4,4.25,4930,3,2005
290000,3,1,1440,3,1967
250000,3,1.75,1770,4,1959
342000,4,2.5,2300,3,2001
1012000,4,2.5,2980,3,1989
400000,4,2.25,2230,4,1963
312500,3,1.75,1830,3,1950
267000,3,1,1740,4,1962
575000,3,1.75,1530,3,1955
810000,3,1.5,1520,4,1954
850000,3,2.5,3230,5,1945
1015000,3,3.25,3620,3,2005
1100000,4,3.75,5070,3,2000
240000,3,1.75,1570,3,1960
198000,4,1.75,2080,4,1966
565000,4,2.5,2230,4,1969
1195000,5,3,3420,3,1952
340000,8,2.75,2790,3,1977
815000,4,2.5,3150,3,2002
1875000,4,3.25,3930,3,2006
588000,5,3,2190,5,1940
280500,4,2.5,1890,3,1997
390000,4,2,1900,3,2004
509000,2,1.5,1930,3,1989
490600,3,2.5,3316,3,1986
650000,3,1.5,1380,5,1960
715000,3,4,2080,3,1997
529950,3,1,1240,5,1909
265000,3,1,1020,5,1959
1755000,3,2,2360,3,1909
1140000,3,2.5,2780,4,1969
610000,3,2,2300,3,1955
554729,4,2.5,2020,5,1943
395000,5,1.75,1840,3,1948
341000,3,1,1390,3,1908
264500,4,2.25,2060,4,1962
395000,4,2.75,2640,3,1963
640000,3,2.25,1980,3,1959
430000,3,1.5,1810,3,1958
410000,4,2.5,1700,5,1972
220000,4,1,1200,3,1923
1625000,4,3.25,2980,3,1999
405500,2,2.75,1350,3,2006
633000,4,2.5,2360,3,1977
295950,2,1,1190,3,1948
1042031,4,5,4110,4,1978
605000,4,2.5,2800,3,1970
255000,2,1.5,920,3,1995
474000,3,1.75,1530,3,1978
370000,2,1,860,3,1956
288000,3,2.5,1520,3,2004
100000,2,0.75,660,4,1912
1150000,5,2.5,3580,3,2000
600000,5,2.25,3000,4,1975
515000,5,3.25,2740,5,1977
345000,4,2.5,2040,3,1999
975000,6,2.75,2520,3,1954
850000,3,2,2470,3,1961
439990,3,2.5,1930,3,2005
554950,3,2.5,2950,3,2006
605000,3,2.5,2610,3,2001
609000,3,1.75,1630,3,2014
425000,3,1.5,1400,3,2007
399900,2,1.75,1410,3,2011
1025000,4,3.5,4370,3,2008
2351956,4,4.25,5010,3,2014
519995,4,3,2590,3,2014
625000,3,1.5,1300,5,1960
600000,3,2.5,2320,3,2003
1200000,4,2.5,2700,3,2004
1738000,4,2.25,2920,4,1937
671000,4,3,3130,3,1953
459500,3,1.75,1470,3,1984
499000,3,2.5,1540,3,1995
1280000,4,2.5,3160,3,1917
395000,3,1.75,1480,3,1975
861990,5,2.75,3595,3,2014
382500,2,1,1190,3,1981
404950,4,2.25,2340,4,1982
530000,3,1.75,1320,3,1918
195000,2,1,1190,4,1910
747500,4,2.25,2350,4,1977
199990,3,1,1100,3,1961
548800,4,1,1660,3,1930
870000,4,3,3040,3,1923
588000,3,2,1860,5,1908
775000,4,3.25,4100,3,1981
670000,6,3,4050,4,1970
445000,2,2,1240,3,1985
300000,4,3,2200,3,1960
480000,3,2.25,1680,4,1959
300000,3,1,930,5,1919
360000,3,1.5,1800,3,1931
527000,6,3.5,3000,3,1979
875000,3,1.5,1820,4,1952
266000,4,2.25,1995,4,1981
866000,4,3.25,3990,3,2004
335950,2,1.5,800,5,1951
215000,3,1,960,5,1967
481000,4,2.5,2286,3,2002
320000,3,1.75,2220,3,1950
295000,3,1.75,1940,4,1918
295000,3,1.5,1640,4,1908
320000,3,1,1120,4,1969
780000,4,2,2600,3,1953
437500,3,2,1490,5,1948
443000,5,1.75,1650,3,1902
575000,4,2.5,2400,3,1990
245000,2,1,1500,3,1926
450000,3,2.5,1990,3,1993
536000,2,1.5,1130,3,2009
685000,3,3.25,2030,4,1980
373000,4,1.75,1590,4,1960
450000,3,1.75,1480,4,1971
645000,4,2.5,2690,3,1985
1275000,3,2.5,3870,3,1997
230000,3,1,1390,3,1954
593000,3,2.75,1830,3,2011
558000,2,2,1580,5,1910
538250,3,2.25,2590,3,1984
475000,5,2.5,2510,4,1977
209950,3,1.5,1180,4,1968
410000,3,2.25,1450,3,1989
1636000,3,2.5,3110,4,1946
670000,5,2.5,2860,5,1958
821000,3,2.75,2760,4,1967
665000,5,2,2800,4,1963
339000,3,2.5,1450,3,2004
631500,4,2,2530,4,1910
570000,3,2,1640,4,1924
437000,3,1.75,2220,4,1967
542500,3,2.5,2040,3,1987
229500,3,1,1230,4,1967
170500,2,1,1060,3,1981
391500,3,2.5,1920,3,1993
296475,3,2.5,1520,3,2004
1450000,4,3.25,3770,5,1925
888550,3,2.5,3540,3,1989
1360000,4,3,5430,4,1987
328000,3,2,2250,3,1998
300000,4,2.5,2090,3,2007
500000,3,2.5,1720,3,2011
494815,3,2.5,1910,3,2014
378000,3,2.5,1601,3,2007
505000,2,2.25,1060,3,2006
680000,4,2.75,2330,3,2005
351999,3,2.5,2370,3,2014
510000,3,2.5,1420,3,2014
1300000,4,2.25,2360,3,2013
374000,2,1.5,1260,3,2001
509900,3,2.5,3030,3,2009
230000,3,1.75,1140,3,2014
527700,5,2.5,2820,4,1968
438000,2,2,1270,3,2000
900000,3,2.5,3180,4,1978
1131000,3,2.25,2790,3,2006
439000,4,2.25,2570,3,1980
315000,2,1,1080,4,1919
765000,4,4,3010,3,2004
332000,3,2.25,2120,3,1979
600000,3,2.25,1900,4,1969
378500,3,2.5,2860,4,1990
190000,3,1,910,4,1968
645000,4,2.5,2850,3,1987
780000,2,2.5,2560,5,1901
370000,3,1.75,1570,3,1982
875000,4,3.5,3110,4,1979
1049000,4,3.75,4740,4,1991
479000,3,1,1340,4,1955
245000,4,2.25,2600,3,1978
542000,3,1.75,1070,3,1966
557500,3,2.25,1820,3,1984
480000,2,1,1060,3,1924
330000,3,2.25,2220,3,1993
160000,3,1,1350,3,1942
695500,5,2.75,2510,4,1975
235500,5,2.5,2340,2,1967
326500,3,1,1060,4,1968
300000,4,2.5,2200,3,1998
267000,3,1,1400,3,1944
292600,3,1.5,1520,4,1959
362000,5,3,1810,3,1998
1087500,2,2,2360,3,1997
357562,2,1.75,1210,3,2014
789900,3,2.5,3420,4,1987
513000,3,2.5,1810,3,1992
336000,3,2.25,2760,3,1969
560000,4,2.25,1950,3,1968
1150000,3,2.5,3830,3,1991
410000,4,2.25,2060,3,1963
371500,3,1,1650,4,1954
368000,4,1.75,2100,3,1964
650000,4,3,3720,3,2003
308950,4,2.5,1920,4,1994
440000,3,2,1860,3,1998
630000,2,2.5,2290,3,2005
228950,3,1.75,1200,4,1968
782000,4,3.5,5270,3,2004
245000,3,2.5,1600,4,1992
410000,4,2.5,2560,3,2006
427550,2,1,880,3,1940
235000,2,1,1020,3,1939
210000,3,2,960,3,1949
485000,4,2.25,1900,3,1977
410000,3,2,1320,4,1920
435000,4,2.75,2230,3,1998
300000,3,1,1150,3,1960
455000,4,3.5,3440,4,2002
210000,3,1,1070,3,1949
1050000,4,2.75,2250,3,1927
458400,4,2.5,1910,3,1921
390000,3,1.75,1180,4,1967
148226,3,1,1400,4,1968
711600,4,3,3580,3,1991
819000,3,2.75,3176,4,1985
613000,2,2,1170,4,1927
592350,2,2,1570,3,2006
232000,3,1.5,1460,3,1966
250000,3,1.75,1140,4,1983
115000,1,2,1150,4,1962
1115000,4,2.5,3180,4,1978
585000,4,2.5,2630,3,1999
580000,3,2.25,1940,3,1987
165000,1,1,850,2,1906
430000,3,2,1550,5,1942
383000,3,2.25,2090,3,1961
1195000,4,3.5,3960,3,2006
201500,3,1,1320,3,1912
690000,4,2.5,3220,3,1991
325000,2,1,800,3,1953
375000,3,1.75,1660,3,1976
600000,4,2.5,2250,3,1991
340000,3,2.25,2120,3,1997
890000,4,2.75,2310,5,1979
415000,4,1.75,1920,4,1970
255000,3,1.75,1550,3,1976
530000,2,2.5,1785,3,1975
468000,3,1.5,1830,5,1962
970000,5,2.75,3500,3,1927
599000,3,2,2560,3,1987
399500,4,1.75,1360,4,1928
2458000,4,5.25,6500,3,2001
1205000,4,3.5,3150,3,2014
325000,2,1,810,4,1941
1135250,5,4,7320,3,1992
568000,4,1.75,2790,3,1956
517000,2,1.5,1920,4,1912
469950,4,2.75,2530,3,1997
1675000,3,2.5,3490,4,1939
2180000,6,2.75,4710,3,1931
623000,3,1.75,2050,2,1973
720000,4,2.25,2410,5,1965
205000,3,1,1180,4,1967
148000,2,1,630,3,1930
950000,3,2.5,3480,4,1941
405000,3,1.5,1010,5,1953
293000,3,2.25,1910,3,2009
550000,3,3.5,2490,3,2005
435000,4,2.5,2150,3,2010
355000,4,2.75,3000,3,2005
673000,3,2.75,2830,3,2012
449990,4,2.5,2680,3,2013
249000,2,1.5,1090,3,1982
380000,4,2.5,1984,3,1962
760005,4,2.75,3090,3,2010
674600,4,2.5,2610,3,2006
812000,4,3.5,3370,3,2007
333490,4,2.5,2250,3,2014
320000,3,3.25,1450,3,2013
999000,4,2.5,3130,3,2013
810000,2,2.75,2700,3,2007
399950,5,2.75,1970,3,1986
550000,3,2,1970,5,1929
290000,3,1.5,1950,4,1959
232500,3,1.5,1940,4,1969
1355000,4,3.5,3550,3,1999
565000,3,2.5,2500,3,1990
749950,4,2.75,2910,3,1957
720500,4,2.5,3350,4,1985
507000,3,1.75,2140,5,1950
989000,5,4.5,4030,3,2000
463000,4,2.5,1980,4,1974
310000,3,1.5,1460,3,1952
284000,4,1.75,1880,3,1960
737500,3,1.75,2320,3,1935
569000,3,3.25,2220,5,1929
700000,3,1,1410,4,1901
660000,3,1,1240,4,1927
275000,4,2,2030,3,1944
570000,6,3.75,4000,3,2004
150000,3,0.75,490,4,1959
356000,3,2.5,1590,3,2000
610000,3,2.5,2630,3,2001
498800,2,1.75,1350,3,2008
226550,3,1,990,3,1943
692500,4,2.75,3710,3,1999
250000,3,1,990,4,1960
660000,4,2.5,2510,3,2002
295000,2,1,800,4,1953
154950,4,1,1600,4,1966
409124,5,3.25,3320,4,1999
287000,5,1.5,1730,3,1962
810000,4,1.75,2000,4,1958
525000,4,2.75,2910,3,1985
525000,4,1.75,1710,4,1955
275000,3,1,1200,4,1954
583000,3,2.5,2600,3,1998
237950,2,1.75,1460,4,1987
1065000,4,3.75,4260,3,2008
679000,4,2.75,2100,4,1928
1465000,6,4.5,4230,4,1916
410000,3,1.75,1660,3,1980
306000,3,1,1450,3,1969
215000,4,1.5,1860,5,1920
594950,4,2.5,2720,3,1989
1250000,4,2.5,2920,3,1957
305000,3,1.5,1800,4,1966
425000,2,1,1320,3,1939
215000,3,1.75,1770,3,1959
480000,5,2.75,2550,5,1967
550000,4,1.75,2150,4,1966
750000,4,2.5,3020,3,2004
137124,3,1,960,4,1970
840000,3,2,2783,3,1910
624800,3,2,2250,4,1964
630000,3,1.75,1710,4,1986
590000,3,2.5,2650,5,1975
599950,3,3.25,1830,3,2014
299880,3,2.5,1460,3,2000
400000,3,2,1760,4,1967
560000,3,2.5,1960,3,2002
229000,4,2.25,2010,3,1979
525000,4,2.5,3670,3,2005
737000,2,2.25,2290,3,2007
680000,3,2,1780,5,1925
635000,4,2.5,3080,3,1997
740000,4,2.5,3360,3,1997
335500,3,1,1370,3,1930
270000,4,2.5,1660,4,1978
1037000,4,3.5,4440,3,2003
450000,5,2.5,2850,4,1925
379000,3,2.5,1530,4,1986
468000,4,2.5,2100,4,1976
321500,1,1,730,3,2008
443000,3,2.25,1920,4,1989
340000,3,1,1600,4,1958
470000,4,2.25,2380,3,1979
545000,3,2.5,2760,3,2002
415000,4,1.5,1840,4,1950
599000,7,2.5,2580,4,1901
759000,4,1.75,2100,3,1975
300000,4,1.75,1820,4,1926
1681000,5,5.25,4830,5,1952
359000,3,1.5,1550,3,1978
550000,4,1,1440,4,1924
395000,2,1,930,4,1940
486000,4,2.5,3560,3,1988
